canonicalActorId,primaryName,ldaClientId,ldaClientApiUrl,filingUuid,filingYear,filingPeriod,filingType,filingDocumentUrl,dtPosted,clientName,registrantName,issueCode,ldaIssueCode,ldaIssueDisplay,periodStart,periodEnd,venue,activityType,activityMeasure,activityAmount,sourceSystem,sourceRecordId,exposureGroup,reformEventId,activityUnits,jurisdiction,matchConfidence,reviewStatus,evidenceRule,reviewer,reviewDate,sourceUrl,notes
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6,2007,year_end,YY,https://lda.gov/filings/public/filing/7d2d7902-4082-43a9-9f51-5d97f3b7c4e6/print/,2008-01-24T11:54:38-05:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-hom,HOM,Homeland Security,2007-07-01,2007-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.3000,Official LDA API,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6|lda-hom|4,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/7d2d7902-4082-43a9-9f51-5d97f3b7c4e6/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6,2007,year_end,YY,https://lda.gov/filings/public/filing/7d2d7902-4082-43a9-9f51-5d97f3b7c4e6/print/,2008-01-24T11:54:38-05:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-lbr,LBR,Labor Issues/Antitrust/Workplace,2007-07-01,2007-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.3000,Official LDA API,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6|lda-lbr|3,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/7d2d7902-4082-43a9-9f51-5d97f3b7c4e6/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6,2007,year_end,YY,https://lda.gov/filings/public/filing/7d2d7902-4082-43a9-9f51-5d97f3b7c4e6/print/,2008-01-24T11:54:38-05:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-tax,TAX,Taxation/Internal Revenue Code,2007-07-01,2007-12-31,visible_lobbying,visible_lobbying_filing,1.0000,0.3000,Official LDA API,7d2d7902-4082-43a9-9f51-5d97f3b7c4e6|lda-tax|1,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/7d2d7902-4082-43a9-9f51-5d97f3b7c4e6/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,6123c162-831d-4892-bdff-a4adbe82f6db,2008,first_quarter,Q1,https://lda.gov/filings/public/filing/6123c162-831d-4892-bdff-a4adbe82f6db/print/,2008-04-19T08:53:05-04:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-hom,HOM,Homeland Security,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.1750,Official LDA API,6123c162-831d-4892-bdff-a4adbe82f6db|lda-hom|4,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/6123c162-831d-4892-bdff-a4adbe82f6db/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,6123c162-831d-4892-bdff-a4adbe82f6db,2008,first_quarter,Q1,https://lda.gov/filings/public/filing/6123c162-831d-4892-bdff-a4adbe82f6db/print/,2008-04-19T08:53:05-04:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-lbr,LBR,Labor Issues/Antitrust/Workplace,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.1750,Official LDA API,6123c162-831d-4892-bdff-a4adbe82f6db|lda-lbr|3,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/6123c162-831d-4892-bdff-a4adbe82f6db/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,6123c162-831d-4892-bdff-a4adbe82f6db,2008,first_quarter,Q1,https://lda.gov/filings/public/filing/6123c162-831d-4892-bdff-a4adbe82f6db/print/,2008-04-19T08:53:05-04:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-mmm,MMM,Medicare/Medicaid,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.1750,Official LDA API,6123c162-831d-4892-bdff-a4adbe82f6db|lda-mmm|2,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/6123c162-831d-4892-bdff-a4adbe82f6db/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,6123c162-831d-4892-bdff-a4adbe82f6db,2008,first_quarter,Q1,https://lda.gov/filings/public/filing/6123c162-831d-4892-bdff-a4adbe82f6db/print/,2008-04-19T08:53:05-04:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-tax,TAX,Taxation/Internal Revenue Code,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.1750,Official LDA API,6123c162-831d-4892-bdff-a4adbe82f6db|lda-tax|1,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/6123c162-831d-4892-bdff-a4adbe82f6db/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,11295,https://lda.gov/api/v1/clients/136998/,7f93daaa-697a-40ee-ad80-8915e86c1a90,2008,first_quarter,Q1,https://lda.gov/filings/public/filing/7f93daaa-697a-40ee-ad80-8915e86c1a90/print/,2008-04-29T12:14:37-04:00,AMERICAN AMBULANCE ASSOCIATION,SQUIRE PATTON BOGGS,lda-hom,HOM,Homeland Security,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.0900,Official LDA API,7f93daaa-697a-40ee-ad80-8915e86c1a90|lda-hom|3,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/7f93daaa-697a-40ee-ad80-8915e86c1a90/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,11295,https://lda.gov/api/v1/clients/136998/,7f93daaa-697a-40ee-ad80-8915e86c1a90,2008,first_quarter,Q1,https://lda.gov/filings/public/filing/7f93daaa-697a-40ee-ad80-8915e86c1a90/print/,2008-04-29T12:14:37-04:00,AMERICAN AMBULANCE ASSOCIATION,SQUIRE PATTON BOGGS,lda-mmm,MMM,Medicare/Medicaid,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.0900,Official LDA API,7f93daaa-697a-40ee-ad80-8915e86c1a90|lda-mmm|2,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/7f93daaa-697a-40ee-ad80-8915e86c1a90/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,11295,https://lda.gov/api/v1/clients/136998/,7f93daaa-697a-40ee-ad80-8915e86c1a90,2008,first_quarter,Q1,https://lda.gov/filings/public/filing/7f93daaa-697a-40ee-ad80-8915e86c1a90/print/,2008-04-29T12:14:37-04:00,AMERICAN AMBULANCE ASSOCIATION,SQUIRE PATTON BOGGS,lda-tax,TAX,Taxation/Internal Revenue Code,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.0900,Official LDA API,7f93daaa-697a-40ee-ad80-8915e86c1a90|lda-tax|1,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/7f93daaa-697a-40ee-ad80-8915e86c1a90/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,c3f61abb-e139-4778-a3a1-42b6c384213d,2008,first_quarter,1A,https://lda.gov/filings/public/filing/c3f61abb-e139-4778-a3a1-42b6c384213d/print/,2008-07-10T13:55:14-04:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-hom,HOM,Homeland Security,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.1750,Official LDA API,c3f61abb-e139-4778-a3a1-42b6c384213d|lda-hom|4,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/c3f61abb-e139-4778-a3a1-42b6c384213d/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,c3f61abb-e139-4778-a3a1-42b6c384213d,2008,first_quarter,1A,https://lda.gov/filings/public/filing/c3f61abb-e139-4778-a3a1-42b6c384213d/print/,2008-07-10T13:55:14-04:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-lbr,LBR,Labor Issues/Antitrust/Workplace,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.1750,Official LDA API,c3f61abb-e139-4778-a3a1-42b6c384213d|lda-lbr|3,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/c3f61abb-e139-4778-a3a1-42b6c384213d/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,c3f61abb-e139-4778-a3a1-42b6c384213d,2008,first_quarter,1A,https://lda.gov/filings/public/filing/c3f61abb-e139-4778-a3a1-42b6c384213d/print/,2008-07-10T13:55:14-04:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-mmm,MMM,Medicare/Medicaid,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.1750,Official LDA API,c3f61abb-e139-4778-a3a1-42b6c384213d|lda-mmm|2,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/c3f61abb-e139-4778-a3a1-42b6c384213d/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
cand-2baa779c041d,AMERICAN AMBULANCE ASSOCIATION,12,https://lda.gov/api/v1/clients/159870/,c3f61abb-e139-4778-a3a1-42b6c384213d,2008,first_quarter,1A,https://lda.gov/filings/public/filing/c3f61abb-e139-4778-a3a1-42b6c384213d/print/,2008-07-10T13:55:14-04:00,AMERICAN AMBULANCE ASSOCIATION,AMERICAN AMBULANCE ASSOCIATION,lda-tax,TAX,Taxation/Internal Revenue Code,2008-01-01,2008-03-31,visible_lobbying,visible_lobbying_filing,1.0000,0.1750,Official LDA API,c3f61abb-e139-4778-a3a1-42b6c384213d|lda-tax|1,treated_hloga_lda_client,hloga-2007-federal-lobbying-disclosure,filing_count; amount_millions,United States federal,0.8000,reviewed_exact_lda_client_name_source_row,exact-normalized-client-name-match-to-reviewed-canonical-actor,codex-source-audit,2026-07-24,https://lda.gov/filings/public/filing/c3f61abb-e139-4778-a3a1-42b6c384213d/print/,official LDA API filing row matched by exact normalized client name to the reviewed canonical actor; usable as treated visible-lobbying pre/post source surface only; stable cross-source LDA client-ID promotion and comparison-group design remain unresolved
